T,O,H,L,C,V,A,N,BV,BA
1500177000000,0.00003901,0.00003901,0.00003901,0.00003901,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177060000,0.00003901,0.00003901,0.00003901,0.00003901,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177120000,0.00003901,0.00003901,0.00003900,0.00003900,3809.00000000,0.14855450,4,0.00000000,0.00000000
1500177180000,0.00003900,0.00003900,0.00003900,0.00003900,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177240000,0.00003900,0.00003900,0.00003900,0.00003900,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177300000,0.00003900,0.00003900,0.00003900,0.00003900,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177360000,0.00003900,0.00003900,0.00003900,0.00003900,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177420000,0.00003900,0.00003900,0.00003900,0.00003900,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177480000,0.00003900,0.00003900,0.00003900,0.00003900,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177540000,0.00003900,0.00003900,0.00003900,0.00003900,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177600000,0.00003950,0.00003950,0.00003950,0.00003950,4378.00000000,0.17293100,2,4378.00000000,0.17293100
1500177660000,0.00003950,0.00003950,0.00003950,0.00003950,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177720000,0.00003950,0.00003950,0.00003950,0.00003950,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177780000,0.00003950,0.00003950,0.00003950,0.00003950,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177840000,0.00003950,0.00003950,0.00003950,0.00003950,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177900000,0.00003950,0.00003950,0.00003950,0.00003950,0.00000000,0.00000000,0,0.00000000,0.00000000
1500177960000,0.00003957,0.00003957,0.00003957,0.00003957,1820.00000000,0.07201740,1,1820.00000000,0.07201740
1500178020000,0.00003957,0.00003957,0.00003957,0.00003957,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178080000,0.00003957,0.00003957,0.00003957,0.00003957,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178140000,0.00003957,0.00003957,0.00003957,0.00003957,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178200000,0.00003957,0.00003957,0.00003957,0.00003957,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178260000,0.00003957,0.00003958,0.00003957,0.00003958,5830.00000000,0.23074410,2,5830.00000000,0.23074410
1500178320000,0.00003959,0.00003959,0.00003959,0.00003959,13518.00000000,0.53517762,1,13518.00000000,0.53517762
1500178380000,0.00003959,0.00003959,0.00003959,0.00003959,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178440000,0.00003959,0.00003959,0.00003959,0.00003959,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178500000,0.00003959,0.00003959,0.00003959,0.00003959,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178560000,0.00003920,0.00003920,0.00003920,0.00003920,23825.00000000,0.93394000,1,0.00000000,0.00000000
1500178620000,0.00003960,0.00003962,0.00003960,0.00003962,28825.00000000,1.14157000,4,28825.00000000,1.14157000
1500178680000,0.00003962,0.00003962,0.00003962,0.00003962,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178740000,0.00003962,0.00003962,0.00003962,0.00003962,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178800000,0.00003962,0.00003962,0.00003962,0.00003962,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178860000,0.00003962,0.00003962,0.00003962,0.00003962,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178920000,0.00003962,0.00003962,0.00003962,0.00003962,0.00000000,0.00000000,0,0.00000000,0.00000000
1500178980000,0.00003962,0.00003962,0.00003962,0.00003962,0.00000000,0.00000000,0,0.00000000,0.00000000
1500179040000,0.00003960,0.00003960,0.00003912,0.00003912,10150.00000000,0.39946800,2,5000.00000000,0.19800000
1500179100000,0.00003912,0.00003960,0.00003912,0.00003960,34019.00000000,1.33106328,2,34019.00000000,1.33106328
1500179160000,0.00003959,0.00003959,0.00003959,0.00003959,222.00000000,0.00878898,1,222.00000000,0.00878898
1500179220000,0.00003958,0.00003958,0.00003958,0.00003958,50.00000000,0.00197900,1,50.00000000,0.00197900
1500179280000,0.00003958,0.00003958,0.00003958,0.00003958,30.00000000,0.00118740,1,30.00000000,0.00118740
1500179340000,0.00003958,0.00003962,0.00003958,0.00003962,27753.00000000,1.09934220,5,27753.00000000,1.09934220
1500179400000,0.00003963,0.00003989,0.00003963,0.00003989,135212.00000000,5.36225679,8,135212.00000000,5.36225679
1500179460000,0.00003990,0.00004100,0.00003990,0.00004100,193027.00000000,7.71599173,9,193027.00000000,7.71599173
1500179520000,0.00004100,0.00004100,0.00004100,0.00004100,5000.00000000,0.20500000,1,5000.00000000,0.20500000
1500179580000,0.00004100,0.00004100,0.00004100,0.00004100,2384.00000000,0.09774400,1,2384.00000000,0.09774400
1500179640000,0.00004100,0.00004100,0.00004100,0.00004100,576.00000000,0.02361600,1,576.00000000,0.02361600
1500179700000,0.00004100,0.00004100,0.00004100,0.00004100,2000.00000000,0.08200000,1,2000.00000000,0.08200000
1500179760000,0.00004100,0.00004100,0.00004100,0.00004100,0.00000000,0.00000000,0,0.00000000,0.00000000
1500179820000,0.00004100,0.00004100,0.00004100,0.00004100,0.00000000,0.00000000,0,0.00000000,0.00000000
1500179880000,0.00004100,0.00004100,0.00004100,0.00004100,6289.00000000,0.25784900,3,6289.00000000,0.25784900
1500179940000,0.00004100,0.00004100,0.00004100,0.00004100,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180000000,0.00004100,0.00004100,0.00004100,0.00004100,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180060000,0.00004100,0.00004100,0.00004100,0.00004100,300.00000000,0.01230000,1,300.00000000,0.01230000
1500180120000,0.00004100,0.00004100,0.00004100,0.00004100,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180180000,0.00004100,0.00004100,0.00004100,0.00004100,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180240000,0.00004100,0.00004100,0.00004100,0.00004100,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180300000,0.00004095,0.00004099,0.00004095,0.00004099,60000.00000000,2.45822102,5,60000.00000000,2.45822102
1500180360000,0.00004099,0.00004099,0.00004099,0.00004099,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180420000,0.00004099,0.00004180,0.00004099,0.00004180,22694.00000000,0.94048213,6,22694.00000000,0.94048213
1500180480000,0.00004190,0.00004190,0.00004190,0.00004190,4000.00000000,0.16760000,1,4000.00000000,0.16760000
1500180540000,0.00004200,0.00004200,0.00004200,0.00004200,500.00000000,0.02100000,1,500.00000000,0.02100000
1500180600000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180660000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180720000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180780000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180840000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180900000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500180960000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181020000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181080000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181140000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181200000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181260000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181320000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181380000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181440000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181500000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181560000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181620000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181680000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181740000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181800000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181860000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181920000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500181980000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182040000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182100000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182160000,0.00004200,0.00004200,0.00004200,0.00004200,189.00000000,0.00793800,1,189.00000000,0.00793800
1500182220000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182280000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182340000,0.00004112,0.00004112,0.00004111,0.00004111,13060.00000000,0.53690660,2,0.00000000,0.00000000
1500182400000,0.00004111,0.00004111,0.00004111,0.00004111,5516.00000000,0.22676276,1,0.00000000,0.00000000
1500182460000,0.00004111,0.00004111,0.00004111,0.00004111,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182520000,0.00004111,0.00004111,0.00004111,0.00004111,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182580000,0.00004111,0.00004111,0.00004111,0.00004111,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182640000,0.00004111,0.00004111,0.00004111,0.00004111,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182700000,0.00004111,0.00004111,0.00004111,0.00004111,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182760000,0.00004111,0.00004111,0.00004111,0.00004111,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182820000,0.00004111,0.00004111,0.00004111,0.00004111,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182880000,0.00004111,0.00004111,0.00004111,0.00004111,0.00000000,0.00000000,0,0.00000000,0.00000000
1500182940000,0.00004111,0.00004111,0.00004088,0.00004088,6557.00000000,0.26889127,2,0.00000000,0.00000000
1500183000000,0.00004088,0.00004088,0.00004088,0.00004088,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183060000,0.00004088,0.00004088,0.00004088,0.00004088,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183120000,0.00004200,0.00004200,0.00004200,0.00004200,500.00000000,0.02100000,1,500.00000000,0.02100000
1500183180000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183240000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183300000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183360000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183420000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183480000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183540000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183600000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183660000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183720000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183780000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183840000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
1500183900000,0.00004200,0.00004200,0.00004200,0.00004200,0.00000000,0.00000000,0,0.00000000,0.00000000
